text,category,source
economia,ECONOMIA,original_training
la pobreza,POBREZA,original_training
economico,ECONOMIA,original_training
el gobierno,POLITICA,original_training
cristina fernandez de kirchner,OTROS,original_training
Vagancia,OTROS,reclassified_otros
pobreza,POBREZA,original_training
mala distribucion de los fondos,OTROS,original_training
la inflacion,INFLACION,original_training
muchos pobres,POBREZA,original_training
corrupcion,CORRUPCION,original_training
La corrupción,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
economia,ECONOMIA,original_training
la falta de educacion,EDUCACION,original_training
No alcanza la plata,PODER_ADQUISITIVO,reclassified_otros
La economía la corrupción que mata,CORRUPCION,reclassified_otros
pobreza,POBREZA,original_training
Todo está l mal sueldos los jubilados los inpuesto,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
educacion seguridad y salud,EDUCACION,original_training
la economia,ECONOMIA,original_training
economia,ECONOMIA,original_training
pobres y falta de trabajo,TRABAJO,original_training
la falta del trabajo,TRABAJO,original_training
No vale el dinero,PODER_ADQUISITIVO,reclassified_otros
la forma de imponer la suba de impuestos,CORRUPCION,reclassified_otros
el exceso de gasto publico,SERVICIOS,original_training
el ajuste y la inflacion,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
La corrupción,CORRUPCION,reclassified_otros
los politicos la corrupcion,CORRUPCION,original_training
las politicas economicas,POLITICA,original_training
la seguridad,INSEGURIDAD,original_training
la economia,ECONOMIA,original_training
muchos impuestos,CORRUPCION,reclassified_otros
delincuencia politica,INSEGURIDAD,original_training
la corrupcion del gobierno,POLITICA,original_training
educación,CULTURA_VALORES,reclassified_otros
esta en manos de terratenientes y capitalistas. capital concentrado,OTROS,reclassified_otros
delincuencia,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
falta de trabajo y educacion,TRABAJO,original_training
Sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
la corrupcion,CORRUPCION,original_training
trabajos deshonestos,TRABAJO,original_training
politicas economicas,POLITICA,original_training
La humanidad,OTROS,reclassified_otros
el trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
que roban mucho,OTROS,original_training
economico,ECONOMIA,original_training
falta de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
La corrupción,CORRUPCION,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
la pobreza,POBREZA,original_training
los politicos,POLITICA,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
Educación,CULTURA_VALORES,reclassified_otros
cerraron las obras publicas no hay trabajo,TRABAJO,original_training
falta de trabajo,TRABAJO,original_training
seguridad,INSEGURIDAD,original_training
"Los políticos son todos chorros, ninguno honesto",CORRUPCION,reclassified_otros
inflacion,INFLACION,original_training
Los gobernantes,CORRUPCION,reclassified_otros
educacion,EDUCACION,original_training
La economía,OTROS,reclassified_otros
Educación,CULTURA_VALORES,reclassified_otros
En la canasta básica,OTROS,reclassified_otros
la corrupción,CORRUPCION,reclassified_otros
economia trabajo,TRABAJO,original_training
la economia,ECONOMIA,original_training
corrupción,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
"Política , corrupción",CORRUPCION,reclassified_otros
gobierno nacional,POLITICA,original_training
la suba de precios de productos nacionales,POLITICA,original_training
la falta de  compromiso de todo el mundo,OTROS,reclassified_otros
trabajo,TRABAJO,original_training
La parte de sueldos son bajos,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
Inflación,OTROS,reclassified_otros
corrupción política,CORRUPCION,reclassified_otros
los politicos,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
pobreza,POBREZA,original_training
la inflacion,INFLACION,original_training
la situacion economica,ECONOMIA,original_training
Todo lo que se robaron los kirchneristas,CORRUPCION,reclassified_otros
El precidente,OTROS,reclassified_otros
economia sueldos pesimos,ECONOMIA,original_training
la economia,ECONOMIA,original_training
la politica,POLITICA,original_training
alimentar a vagos,CORRUPCION,reclassified_otros
la economia,ECONOMIA,original_training
Empatia,OTROS,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
salud sin turnos,SALUD,original_training
la economia,ECONOMIA,original_training
las gestiones desacertadas de los gobiernos,POLITICA,original_training
economia,ECONOMIA,original_training
la pobreza,POBREZA,original_training
corrupcion,CORRUPCION,original_training
situacion economica,ECONOMIA,original_training
Salarios muy bajos,PODER_ADQUISITIVO,reclassified_otros
el dinero que no akcanza,OTROS,original_training
La inflación,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
se abusan con los impuestazos,OTROS,reclassified_otros
los politicos,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
el gobierno,POLITICA,original_training
educacion,EDUCACION,original_training
no hay trabajo,TRABAJO,original_training
trabajo,TRABAJO,original_training
La economía,OTROS,reclassified_otros
economico,ECONOMIA,original_training
inflacion y corrupcion,CORRUPCION,original_training
elpresidente,POLITICA,original_training
Lo que salen las cosas y los bajos salarios,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
Economía,OTROS,reclassified_otros
La economía,OTROS,reclassified_otros
el gobierno actual,POLITICA,original_training
permisivo q son con la delincuencia,INSEGURIDAD,original_training
La droga,OTROS,reclassified_otros
Educación,CULTURA_VALORES,reclassified_otros
corrupcion,CORRUPCION,original_training
economia,ECONOMIA,original_training
la economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
la corrupcion politica,CORRUPCION,original_training
la estabilidad economica y juridica,OTROS,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
el modelo economico libertario,ECONOMIA,original_training
Muchos planes y vagos,CORRUPCION,reclassified_otros
salud,SALUD,original_training
no hacen enfasis en la educacion hay corrupcion e inseguridad,INSEGURIDAD,original_training
pobreza,POBREZA,original_training
los politicos,POLITICA,original_training
desempleo,TRABAJO,original_training
inflacion,INFLACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
garrahan,OTROS,original_training
la desocupacion,TRABAJO,original_training
la corrupcion,CORRUPCION,original_training
corrupcion,CORRUPCION,original_training
Ignorancia,CULTURA_VALORES,reclassified_otros
Los chorros,CORRUPCION,reclassified_otros
educación,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
falta de trabajo,TRABAJO,original_training
Economía,OTROS,reclassified_otros
la pobreza,POBREZA,original_training
inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
La economía,OTROS,reclassified_otros
economia no hay trabajo,TRABAJO,original_training
corrupcion,CORRUPCION,original_training
la economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
corrupcion politicos,POLITICA,original_training
Falta de empatia,OTROS,reclassified_otros
La falta de educación y la calidad de la educación,CULTURA_VALORES,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
todo salud educacion trabajo,TRABAJO,original_training
no hay trabajo,TRABAJO,original_training
trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
las drogas,SERVICIOS,original_training
economía. corrupción,CORRUPCION,reclassified_otros
inflacion,INFLACION,original_training
economia,ECONOMIA,original_training
falta de educacion,EDUCACION,original_training
La corrupción,CORRUPCION,reclassified_otros
la educacion,EDUCACION,original_training
La plata que no alcanza,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
los impuestos,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
"que la plata que nosotros estamos pagando impuestos, que se muestre la plata donde la estamos poniendo. que eso nunca se mostro en los impuestos por ejemplo",CORRUPCION,reclassified_otros
insuguridad,OTROS,reclassified_otros
economia,ECONOMIA,original_training
No alcanza porque la plata no vale,PODER_ADQUISITIVO,reclassified_otros
Falta de dinero,PODER_ADQUISITIVO,reclassified_otros
el presidente,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
la falta trabajo,TRABAJO,original_training
que el gobierno no esta acertando con las medidads economicas,POLITICA,original_training
Impuestos,CORRUPCION,reclassified_otros
La situacion económica,OTROS,reclassified_otros
economia,ECONOMIA,original_training
la inseguridad,INSEGURIDAD,original_training
los politicos,POLITICA,original_training
las leyes y que cada vez hay mas pobreza,POBREZA,original_training
inseguridad,INSEGURIDAD,original_training
el hambre,POBREZA,original_training
corrupcion,CORRUPCION,original_training
Corrupción,CORRUPCION,reclassified_otros
inseguridad y droga,INSEGURIDAD,original_training
la corrupcion,CORRUPCION,original_training
falta de trabajo e inseguridad,INSEGURIDAD,original_training
desocupacion,TRABAJO,original_training
los altos precios,INFLACION,original_training
corrupcion,CORRUPCION,original_training
empleo no hay,TRABAJO,original_training
falta de trabajo,TRABAJO,original_training
la salud,SALUD,original_training
la seguridad,INSEGURIDAD,original_training
el gobierno,POLITICA,original_training
inflacion,INFLACION,original_training
Jubilaciones muy bajas,OTROS,reclassified_otros
inflacion,INFLACION,original_training
corrupcion,CORRUPCION,original_training
la economia la inflacion,INFLACION,original_training
Los políticos,OTROS,reclassified_otros
gobierno,POLITICA,original_training
lainflacion,INFLACION,original_training
aumentos se los servicios,SERVICIOS,original_training
inseguridad,INSEGURIDAD,original_training
Los sueldos bajos de los empleados publicos vivienda dan al los ricos,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
inflacion,INFLACION,original_training
economico,ECONOMIA,original_training
la corrupcion,CORRUPCION,original_training
No alcanza sueldos,PODER_ADQUISITIVO,reclassified_otros
no hay empleo,TRABAJO,original_training
la inflacion,INFLACION,original_training
La economía,OTROS,reclassified_otros
la pobreza,POBREZA,original_training
el gasto publico,SERVICIOS,original_training
El individualismo y la corrupción,CORRUPCION,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
inflacion,INFLACION,original_training
inseguridad,INSEGURIDAD,original_training
Corrupción. Indiferencia política por las necesidades básicas de muchas personas para que  puedan comer al menos,CORRUPCION,reclassified_otros
la corrupcion estatal,CORRUPCION,original_training
la economia,ECONOMIA,original_training
"Economía, salarios y aumentos de las cosas",PODER_ADQUISITIVO,reclassified_otros
La plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
los sindicalitas los peronistas los delicuentes los politicos,POLITICA,original_training
Los políticos que nos gobiernan,OTROS,reclassified_otros
la economia,ECONOMIA,original_training
La desindustrializacion,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
Nosotros,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
el economia,ECONOMIA,original_training
seguridad,INSEGURIDAD,original_training
gente en la calle sin trabajo,TRABAJO,original_training
Corrupción,CORRUPCION,reclassified_otros
el presidenteno toma buenas medidas para la gente,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
desocupacion,TRABAJO,original_training
la economia,ECONOMIA,original_training
la pobreza,POBREZA,original_training
falta de trabajo,TRABAJO,original_training
falta de control en el servicio penitenciario,OTROS,original_training
falta de trabajo,TRABAJO,original_training
el presidente,POLITICA,original_training
seguridad y falta de decisiones economicas,INSEGURIDAD,original_training
La corrupción,CORRUPCION,reclassified_otros
económica,OTROS,reclassified_otros
seguridad,INSEGURIDAD,original_training
Enriquecimiento del poder,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
poca oferta de empleo,TRABAJO,original_training
La corrupción,CORRUPCION,reclassified_otros
Bajos sueldos,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
la corrupcion politica y la avaricia empresarial,CORRUPCION,original_training
el pensamiento de las personas en cuanto a lo economico sumicion a la gente que los gobierno,POLITICA,original_training
Lo económico,PODER_ADQUISITIVO,reclassified_otros
Me gusta que saco todos los planes,OTROS,reclassified_otros
la corrupción,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
inflacion,INFLACION,original_training
la inflacion,INFLACION,original_training
inseguridad falsas promesas de los gobernantes,INSEGURIDAD,original_training
La desigualdad económica cada vez mayor,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
inflacion,INFLACION,original_training
la deuda,OTROS,reclassified_otros
el presidente y la economia,ECONOMIA,original_training
La corrupción,CORRUPCION,reclassified_otros
la corrupción,CORRUPCION,reclassified_otros
que se aumentaron mucho los impuestos,CORRUPCION,reclassified_otros
desocupacion pobreza y falta de nacionalismo,TRABAJO,original_training
la corrupcion,CORRUPCION,original_training
Los políticos,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
trabajo y alimentacion,TRABAJO,original_training
falta de trabajo e inseguridad cada vez peor,TRABAJO,original_training
desempleo,TRABAJO,original_training
La corrupción,CORRUPCION,reclassified_otros
No sé,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
el presidente,POLITICA,original_training
Faltan valores y principios,CULTURA_VALORES,reclassified_otros
no tenemos chances si siguen los corruptos,CORRUPCION,original_training
pobreza,POBREZA,original_training
La inflación,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
desempleo falta de produccion,TRABAJO,original_training
"La corrupción, la mala administración de los recursos",CORRUPCION,reclassified_otros
falta de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
pobreza,POBREZA,original_training
La educación,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
corrupcion,CORRUPCION,original_training
La corrupción y el despilfarro de plata q hay,CORRUPCION,reclassified_otros
No,OTROS,reclassified_otros
Jubilados maltratados,OTROS,reclassified_otros
educacion,EDUCACION,original_training
Corrupción,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
economia trabajo mal pago,ECONOMIA,original_training
el presidente,POLITICA,original_training
la falta de trabajo,TRABAJO,original_training
desocupacion,TRABAJO,original_training
Inflación no alcanza,PODER_ADQUISITIVO,reclassified_otros
la economia y la inflacion,INFLACION,original_training
la falta de educacion,EDUCACION,original_training
La ignorancia,CULTURA_VALORES,reclassified_otros
delincuencia,INSEGURIDAD,original_training
la educacion,EDUCACION,original_training
Los politico,OTROS,reclassified_otros
poner en riesgo los chantajes que le hcaen gobiernos masversacion de fondos,POLITICA,original_training
No incluyen a todas las clases sociales,OTROS,reclassified_otros
desempleo,TRABAJO,original_training
la falta de trabajo,TRABAJO,original_training
la inflacion mes a mes suben las cosas y el salario no alcanza,INFLACION,original_training
L,OTROS,reclassified_otros
Peecios,OTROS,reclassified_otros
nada,OTROS,original_training
los politicos corruptos,CORRUPCION,original_training
Corrupción que había,CORRUPCION,reclassified_otros
politica economia educacion salud,POLITICA,original_training
subida de precios,INFLACION,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
el desempleo,TRABAJO,original_training
falta de trabajo,TRABAJO,original_training
corrupcion,CORRUPCION,original_training
los presidentes se roban todo,POLITICA,original_training
economico,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
la industria nacional,POLITICA,original_training
economia,ECONOMIA,original_training
la inflacion,INFLACION,original_training
Los chorros,CORRUPCION,reclassified_otros
el trabajo no hay trabajo,TRABAJO,original_training
bajos salarios,PODER_ADQUISITIVO,reclassified_otros
la corrupcion,CORRUPCION,original_training
economia,ECONOMIA,original_training
Los que lo gobiernan les gusta más la plata que la necesidad de la gente,PODER_ADQUISITIVO,reclassified_otros
No rrsponde,OTROS,reclassified_otros
desempleo,TRABAJO,original_training
educacion,EDUCACION,original_training
el desempleo,TRABAJO,original_training
la corrupcion,CORRUPCION,original_training
Lo políticos chorros,CORRUPCION,reclassified_otros
la pobreza,POBREZA,original_training
inseguridad,INSEGURIDAD,original_training
desempleos despidos tarifazos,TRABAJO,original_training
la economia,ECONOMIA,original_training
Falta de honestidad de los que gobiernan,OTROS,reclassified_otros
delincuencia,INSEGURIDAD,original_training
la inflacion,INFLACION,original_training
economia,ECONOMIA,original_training
"Los sueldos bajos, todo aumenta y no alcanza",PODER_ADQUISITIVO,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
la gestion se pone en contra a la clase trabajadora,POLITICA,original_training
pobreza,POBREZA,original_training
se comen la plata los politicis,OTROS,original_training
inflacion,INFLACION,original_training
No alcanza el dinero,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
pagan muy poco en lus trabajos,TRABAJO,original_training
educacion,EDUCACION,original_training
la corrupcion,CORRUPCION,original_training
economico,ECONOMIA,original_training
Las políticas públicas,OTROS,reclassified_otros
el presidente,POLITICA,original_training
Que los políticos se suben el sueldo y no piensa en la gente,OTROS,reclassified_otros
politicos corruptos,POLITICA,original_training
la economia,ECONOMIA,original_training
"La economía, ya que con sueldos tan bajo uno se tiene que limitar en algunas cosas",PODER_ADQUISITIVO,reclassified_otros
Que la gente elige mal a sus gobernantes,CORRUPCION,reclassified_otros
los politicos tienen sueldos muy altos y no hacen nada por el pais,POLITICA,original_training
corrupcion,CORRUPCION,original_training
La plata que no alcanza,PODER_ADQUISITIVO,reclassified_otros
seguridd,OTROS,original_training
plan economico,ECONOMIA,original_training
Malos políticos,CORRUPCION,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
El mal manejo del dinero,PODER_ADQUISITIVO,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
el control de la inflacion,INFLACION,original_training
la falta de puestos de trabajo,TRABAJO,original_training
delincuencia,INSEGURIDAD,original_training
el gobierno,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
la salud,SALUD,original_training
la inseguridad,INSEGURIDAD,original_training
Los sueldos que no alcanzan,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
el trabajo sueldos seguridad corrupcion,CORRUPCION,original_training
economico,ECONOMIA,original_training
no hay trabajo,TRABAJO,original_training
economico,ECONOMIA,original_training
Sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
economico,ECONOMIA,original_training
la fuente de trabajo,TRABAJO,original_training
inflacion,INFLACION,original_training
inflacion,INFLACION,original_training
inflacion,INFLACION,original_training
delincuencia drogas,INSEGURIDAD,original_training
Estabilidad económica,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
la falta de educacion,EDUCACION,original_training
el gobierno,POLITICA,original_training
los politicos corruptos,CORRUPCION,original_training
economico,ECONOMIA,original_training
educacion,EDUCACION,original_training
la inflacion,INFLACION,original_training
seguridad desempleo y economia,INSEGURIDAD,original_training
los politicos y los dirigentes,POLITICA,original_training
la economia,ECONOMIA,original_training
los cambios que impuso el presidente,POLITICA,original_training
la inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la corrupcion terrible,CORRUPCION,original_training
Economía,OTROS,reclassified_otros
corrupcion,CORRUPCION,original_training
el gobierno,POLITICA,original_training
Justicia,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
economia y devaluacion,ECONOMIA,original_training
Corrupción,CORRUPCION,reclassified_otros
presidente,POLITICA,original_training
desempleo,TRABAJO,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
educacion,EDUCACION,original_training
Falta de educación,CULTURA_VALORES,reclassified_otros
la economia salarios bajos y recesion,ECONOMIA,original_training
Roban los politocos,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
Los k,OTROS,reclassified_otros
Bajos salarios,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
economia,ECONOMIA,original_training
Corrupción,CORRUPCION,reclassified_otros
desfinancia,OTROS,original_training
Educación,CULTURA_VALORES,reclassified_otros
mucha gente se lleva plata de mas posea riba politicamente gablando,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
inflacion,INFLACION,original_training
inflacion,INFLACION,original_training
Desinformación,CULTURA_VALORES,reclassified_otros
gobierno nacional,POLITICA,original_training
se roban todo los gobiernos,POLITICA,original_training
la falta de trabajo,TRABAJO,original_training
economico,ECONOMIA,original_training
economia,ECONOMIA,original_training
la educacion,EDUCACION,original_training
El debió de fondos,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
los politicos,POLITICA,original_training
aumento de precios,INFLACION,original_training
corrupcion,CORRUPCION,original_training
Los gobernantes anteriores,CORRUPCION,reclassified_otros
falta de trabajo y falta de ganas de trabajar,TRABAJO,original_training
la economia,ECONOMIA,original_training
la inseguridad,INSEGURIDAD,original_training
La gente que esta acostumbrada a que le den,OTROS,reclassified_otros
Los políticos,OTROS,reclassified_otros
la economia,ECONOMIA,original_training
el gobierno actual,POLITICA,original_training
justicia,OTROS,original_training
economico,ECONOMIA,original_training
gobierno,POLITICA,original_training
inflacion,INFLACION,original_training
Que todos le creímos a un mentiroso y tan corrupto como los anteriores,CORRUPCION,reclassified_otros
la inflacion,INFLACION,original_training
salud,SALUD,original_training
La suba de los impuestos,CORRUPCION,reclassified_otros
falta de trabajo,TRABAJO,original_training
Inflación,OTROS,reclassified_otros
la economia y los politicos corruptos,CORRUPCION,original_training
la pérdida de valores institucionales,CULTURA_VALORES,reclassified_otros
la economia,ECONOMIA,original_training
falta trabajo servicios altos sueldos bajos et,TRABAJO,original_training
los problemas en salud y en educacion,EDUCACION,original_training
economia,ECONOMIA,original_training
La ignorancia de la gente,CULTURA_VALORES,reclassified_otros
La falta de plata,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
gente ignorante,OTROS,original_training
Ignorancia,CULTURA_VALORES,reclassified_otros
la delincuencia,INSEGURIDAD,original_training
la economia precios altos,ECONOMIA,original_training
el presidente,POLITICA,original_training
los politicos,POLITICA,original_training
"no sabe, esta todo mejorando de a poco",OTROS,reclassified_otros
la falta de trabajo,TRABAJO,original_training
Corrupción,CORRUPCION,reclassified_otros
la falta de politicas publicas,POLITICA,original_training
la economia,ECONOMIA,original_training
economico,ECONOMIA,original_training
los politicos,POLITICA,original_training
Sueldos jubilados,PODER_ADQUISITIVO,reclassified_otros
el gobierno,POLITICA,original_training
trabajo y falta de dinero,TRABAJO,original_training
Economía,OTROS,reclassified_otros
economia,ECONOMIA,original_training
La inflación,OTROS,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
la educacion,EDUCACION,original_training
ellos de turno,OTROS,reclassified_otros
falta de cultura y etica de trabajo,TRABAJO,original_training
falta de educacion inseguridad,INSEGURIDAD,original_training
economico,ECONOMIA,original_training
presidente,POLITICA,original_training
La corrupción y mala gestión estatal,CORRUPCION,reclassified_otros
La plata,PODER_ADQUISITIVO,reclassified_otros
falta de trabajo,TRABAJO,original_training
inflacion,INFLACION,original_training
los gobiernos se pelean y no hacen las cosas,POLITICA,original_training
la economia,ECONOMIA,original_training
falta de seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
Impuestos muy altos,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
los politicos elegidos a dedos,POLITICA,original_training
economia,ECONOMIA,original_training
seguridad,INSEGURIDAD,original_training
la situacion economica,ECONOMIA,original_training
el gobierno la cabeza del pais,POLITICA,original_training
la inseguridad,INSEGURIDAD,original_training
educacion,EDUCACION,original_training
La corrupción,CORRUPCION,reclassified_otros
la inflacion,INFLACION,original_training
l inflacion,INFLACION,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
CORRUPCIÓN.VAGANCIA. EDUCACIÓN,CORRUPCION,reclassified_otros
la politica,POLITICA,original_training
inflacion,INFLACION,original_training
no sabe,OTROS,reclassified_otros
todo lo que se robaron los gobiernos,POLITICA,original_training
la falta de trabajo,TRABAJO,original_training
La corrupción,CORRUPCION,reclassified_otros
el desempleo,TRABAJO,original_training
la falta de trabajo,TRABAJO,original_training
Cultutal,OTROS,reclassified_otros
trabajo,TRABAJO,original_training
la economia,ECONOMIA,original_training
javier milei,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
las mafias,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
Corrupción,CORRUPCION,reclassified_otros
seguridad,INSEGURIDAD,original_training
la falta de trabajo,TRABAJO,original_training
falta de educacion,EDUCACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
milei,POLITICA,original_training
el pais no apunta a crecer economicamente,OTROS,original_training
inflacion,INFLACION,original_training
la inseguridad,INSEGURIDAD,original_training
la falta de trabajo,TRABAJO,original_training
La gente,OTROS,reclassified_otros
el aumento de precios,INFLACION,original_training
la economia,ECONOMIA,original_training
la inflacion,INFLACION,original_training
pobreza,POBREZA,original_training
los dirigentes corruptos y el desvio de los fondos del pais y un pensamiento decadente de nesecitar ayuda economica del estado,CORRUPCION,original_training
educacion,EDUCACION,original_training
la economia,ECONOMIA,original_training
pobreza,POBREZA,original_training
Corrupción,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
Economía,OTROS,reclassified_otros
ideologias politicas,POLITICA,original_training
desempleo,TRABAJO,original_training
la corrupcion y deficit fiscal,CORRUPCION,original_training
La corrupción,CORRUPCION,reclassified_otros
la economia,ECONOMIA,original_training
faltan fuentes de trabajo,TRABAJO,original_training
La corrupción,CORRUPCION,reclassified_otros
la falta de empleo,TRABAJO,original_training
la pobreza,POBREZA,original_training
la corrupcion,CORRUPCION,original_training
inflacion,INFLACION,original_training
los politicos,POLITICA,original_training
el gobierno,POLITICA,original_training
educacion inseguridad,INSEGURIDAD,original_training
Sube  todas las cosas y aumento de salarios  nada,PODER_ADQUISITIVO,reclassified_otros
economico,ECONOMIA,original_training
falta de educacion,EDUCACION,original_training
corrupcion,CORRUPCION,original_training
el presidente,POLITICA,original_training
la educacion,EDUCACION,original_training
trabajo,TRABAJO,original_training
La educación,CULTURA_VALORES,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
la inflacion,INFLACION,original_training
los politicos que roban,POLITICA,original_training
la economia,ECONOMIA,original_training
el pre,OTROS,original_training
falta de trabajo,TRABAJO,original_training
Miley,OTROS,reclassified_otros
Poca comunicación,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Educación,CULTURA_VALORES,reclassified_otros
Políticos que mienten y roban,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
formas del presidente,POLITICA,original_training
inflacion y sueldos bajos,INFLACION,original_training
falta de trabajo y aumento de precios,INFLACION,original_training
economico,ECONOMIA,original_training
La corrupción,CORRUPCION,reclassified_otros
La economía,OTROS,reclassified_otros
impuestos altos,CORRUPCION,reclassified_otros
pobreza,POBREZA,original_training
el gobierno actual,POLITICA,original_training
las deudas que dejo el gobierno anterior,POLITICA,original_training
La corrupción,CORRUPCION,reclassified_otros
inflacion,INFLACION,original_training
corrupcion,CORRUPCION,original_training
economia,ECONOMIA,original_training
"La distribución de los fondos,muchas gente desempleada y todo sigue igual.como se hicieron los recortes",OTROS,reclassified_otros
la economia la falta de trabajo,TRABAJO,original_training
no alcanza la plata,PODER_ADQUISITIVO,reclassified_otros
Los gobernantes,CORRUPCION,reclassified_otros
este tipo esta enfermo y maltrata a los pobres a los jubilados a los trabajadres es un gob de ricos,POBREZA,original_training
Corrupción,CORRUPCION,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
inflaccion,OTROS,original_training
la falta de trabajo,TRABAJO,original_training
la pobreza,POBREZA,original_training
el gobierno anterior,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
La corrupción,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Falta de educación,CULTURA_VALORES,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
los precios,INFLACION,original_training
